	sub_id	filename_prefix	tracked_point	event_type	ix_ref	ix_pred
5078	pp048	sub-pp048_task-walkPreferred	right_shank	FC	306	298
5079	pp048	sub-pp048_task-walkPreferred	right_shank	FC	542	534
5080	pp048	sub-pp048_task-walkPreferred	right_shank	FC	786	776
5081	pp048	sub-pp048_task-walkSlow	left_ankle	IC	31	29
5082	pp048	sub-pp048_task-walkSlow	left_ankle	IC	278	279
5083	pp048	sub-pp048_task-walkSlow	left_ankle	IC	519	519
5084	pp048	sub-pp048_task-walkSlow	left_ankle	IC	771	771
5085	pp048	sub-pp048_task-walkSlow	left_ankle	IC	1035	1036
5086	pp048	sub-pp048_task-walkSlow	left_ankle	FC	204	205
5087	pp048	sub-pp048_task-walkSlow	left_ankle	FC	443	445
5088	pp048	sub-pp048_task-walkSlow	left_ankle	FC	689	689
5089	pp048	sub-pp048_task-walkSlow	left_ankle	FC	952	953
5090	pp048	sub-pp048_task-walkSlow	right_ankle	IC	167	167
5091	pp048	sub-pp048_task-walkSlow	right_ankle	IC	401	403
5092	pp048	sub-pp048_task-walkSlow	right_ankle	IC	649	649
5093	pp048	sub-pp048_task-walkSlow	right_ankle	IC	904	912
5094	pp048	sub-pp048_task-walkSlow	right_ankle	IC	1202	1198
5095	pp048	sub-pp048_task-walkSlow	right_ankle	FC	76	76
5096	pp048	sub-pp048_task-walkSlow	right_ankle	FC	313	315
5097	pp048	sub-pp048_task-walkSlow	right_ankle	FC	558	559
5098	pp048	sub-pp048_task-walkSlow	right_ankle	FC	811	811
5099	pp048	sub-pp048_task-walkSlow	right_ankle	FC	1084	
5100	pp048	sub-pp048_task-walkSlow	left_shank	IC	31	30
5101	pp048	sub-pp048_task-walkSlow	left_shank	IC	278	271
5102	pp048	sub-pp048_task-walkSlow	left_shank	IC	519	523
5103	pp048	sub-pp048_task-walkSlow	left_shank	IC	771	774
5104	pp048	sub-pp048_task-walkSlow	left_shank	IC	1035	1035
5105	pp048	sub-pp048_task-walkSlow	left_shank	FC	204	202
5106	pp048	sub-pp048_task-walkSlow	left_shank	FC	443	440
5107	pp048	sub-pp048_task-walkSlow	left_shank	FC	689	686
5108	pp048	sub-pp048_task-walkSlow	left_shank	FC	952	950
5109	pp048	sub-pp048_task-walkSlow	right_shank	IC	167	169
5110	pp048	sub-pp048_task-walkSlow	right_shank	IC	401	411
5111	pp048	sub-pp048_task-walkSlow	right_shank	IC	649	649
5112	pp048	sub-pp048_task-walkSlow	right_shank	IC	904	907
5113	pp048	sub-pp048_task-walkSlow	right_shank	IC	1202	1199
5114	pp048	sub-pp048_task-walkSlow	right_shank	FC	76	70
5115	pp048	sub-pp048_task-walkSlow	right_shank	FC	313	307
5116	pp048	sub-pp048_task-walkSlow	right_shank	FC	558	548
5117	pp048	sub-pp048_task-walkSlow	right_shank	FC	811	801
5118	pp048	sub-pp048_task-walkSlow	right_shank	FC	1084	1075
5119	pp012	sub-pp012_task-walkFast	left_ankle	IC	245	244
5120	pp012	sub-pp012_task-walkFast	left_ankle	IC	452	451
5121	pp012	sub-pp012_task-walkFast	left_ankle	IC	660	658
5122	pp012	sub-pp012_task-walkFast	left_ankle	IC	868	865
5123	pp012	sub-pp012_task-walkFast	left_ankle	IC		31
5124	pp012	sub-pp012_task-walkFast	left_ankle	FC	168	169
5125	pp012	sub-pp012_task-walkFast	left_ankle	FC	378	379
5126	pp012	sub-pp012_task-walkFast	left_ankle	FC	583	583
5127	pp012	sub-pp012_task-walkFast	left_ankle	FC	789	788
5128	pp012	sub-pp012_task-walkFast	left_ankle	FC	1026	
5129	pp012	sub-pp012_task-walkFast	right_ankle	IC	138	131
5130	pp012	sub-pp012_task-walkFast	right_ankle	IC	353	351
5131	pp012	sub-pp012_task-walkFast	right_ankle	IC	556	550
5132	pp012	sub-pp012_task-walkFast	right_ankle	IC	764	761
5133	pp012	sub-pp012_task-walkFast	right_ankle	IC	1010	1006
5134	pp012	sub-pp012_task-walkFast	right_ankle	FC	64	65
5135	pp012	sub-pp012_task-walkFast	right_ankle	FC	270	270
5136	pp012	sub-pp012_task-walkFast	right_ankle	FC	478	478
5137	pp012	sub-pp012_task-walkFast	right_ankle	FC	687	688
5138	pp012	sub-pp012_task-walkFast	right_ankle	FC	889	893
5139	pp012	sub-pp012_task-walkFast	left_shank	IC	245	247
5140	pp012	sub-pp012_task-walkFast	left_shank	IC	452	454
5141	pp012	sub-pp012_task-walkFast	left_shank	IC	660	660
5142	pp012	sub-pp012_task-walkFast	left_shank	IC	868	863
5143	pp012	sub-pp012_task-walkFast	left_shank	IC		29
5144	pp012	sub-pp012_task-walkFast	left_shank	FC	168	169
5145	pp012	sub-pp012_task-walkFast	left_shank	FC	378	379
5146	pp012	sub-pp012_task-walkFast	left_shank	FC	583	585
5147	pp012	sub-pp012_task-walkFast	left_shank	FC	789	787
5148	pp012	sub-pp012_task-walkFast	left_shank	FC	1026	
5149	pp012	sub-pp012_task-walkFast	right_shank	IC	138	135
5150	pp012	sub-pp012_task-walkFast	right_shank	IC	353	353
5151	pp012	sub-pp012_task-walkFast	right_shank	IC	556	553
5152	pp012	sub-pp012_task-walkFast	right_shank	IC	764	763
5153	pp012	sub-pp012_task-walkFast	right_shank	IC	1010	1006
5154	pp012	sub-pp012_task-walkFast	right_shank	FC	64	63
5155	pp012	sub-pp012_task-walkFast	right_shank	FC	270	270
5156	pp012	sub-pp012_task-walkFast	right_shank	FC	478	479
5157	pp012	sub-pp012_task-walkFast	right_shank	FC	687	686
5158	pp012	sub-pp012_task-walkFast	right_shank	FC	889	894
5159	pp012	sub-pp012_task-walkPreferred	left_ankle	IC	259	257
5160	pp012	sub-pp012_task-walkPreferred	left_ankle	IC	500	498
5161	pp012	sub-pp012_task-walkPreferred	left_ankle	IC	735	734
5162	pp012	sub-pp012_task-walkPreferred	left_ankle	IC	969	969
5163	pp012	sub-pp012_task-walkPreferred	left_ankle	IC	1204	1204
5164	pp012	sub-pp012_task-walkPreferred	left_ankle	IC		22
5165	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	177	181
5166	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	418	421
5167	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	649	657
5168	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	890	891
5169	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	1120	1128
5170	pp012	sub-pp012_task-walkPreferred	left_ankle	FC	1351	1365
5171	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	144	141
5172	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	384	382
5173	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	622	619
5174	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	850	839
5175	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	1088	1088
5176	pp012	sub-pp012_task-walkPreferred	right_ankle	IC	1327	1316
5177	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	67	72
5178	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	294	293
5179	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	543	545
5180	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	770	771
5181	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	1004	1003
5182	pp012	sub-pp012_task-walkPreferred	right_ankle	FC	1242	1245
5183	pp012	sub-pp012_task-walkPreferred	left_shank	IC	259	261
5184	pp012	sub-pp012_task-walkPreferred	left_shank	IC	500	502
5185	pp012	sub-pp012_task-walkPreferred	left_shank	IC	735	736
5186	pp012	sub-pp012_task-walkPreferred	left_shank	IC	969	970
5187	pp012	sub-pp012_task-walkPreferred	left_shank	IC	1204	1204
5188	pp012	sub-pp012_task-walkPreferred	left_shank	IC		24
5189	pp012	sub-pp012_task-walkPreferred	left_shank	FC	177	180
5190	pp012	sub-pp012_task-walkPreferred	left_shank	FC	418	420
5191	pp012	sub-pp012_task-walkPreferred	left_shank	FC	649	656
5192	pp012	sub-pp012_task-walkPreferred	left_shank	FC	890	891
5193	pp012	sub-pp012_task-walkPreferred	left_shank	FC	1120	1130
5194	pp012	sub-pp012_task-walkPreferred	left_shank	FC	1351	1365
5195	pp012	sub-pp012_task-walkPreferred	right_shank	IC	144	145
5196	pp012	sub-pp012_task-walkPreferred	right_shank	IC	384	381
5197	pp012	sub-pp012_task-walkPreferred	right_shank	IC	622	622
5198	pp012	sub-pp012_task-walkPreferred	right_shank	IC	850	843
5199	pp012	sub-pp012_task-walkPreferred	right_shank	IC	1088	1089
5200	pp012	sub-pp012_task-walkPreferred	right_shank	IC	1327	1325
5201	pp012	sub-pp012_task-walkPreferred	right_shank	FC	67	65
5202	pp012	sub-pp012_task-walkPreferred	right_shank	FC	294	291
5203	pp012	sub-pp012_task-walkPreferred	right_shank	FC	543	542
5204	pp012	sub-pp012_task-walkPreferred	right_shank	FC	770	771
5205	pp012	sub-pp012_task-walkPreferred	right_shank	FC	1004	1002
5206	pp012	sub-pp012_task-walkPreferred	right_shank	FC	1242	1245
5207	pp012	sub-pp012_task-walkSlow	left_ankle	IC	18	14
5208	pp012	sub-pp012_task-walkSlow	left_ankle	IC	254	250
5209	pp012	sub-pp012_task-walkSlow	left_ankle	IC	482	486
5210	pp012	sub-pp012_task-walkSlow	left_ankle	IC	711	714
5211	pp012	sub-pp012_task-walkSlow	left_ankle	IC	944	945
5212	pp012	sub-pp012_task-walkSlow	left_ankle	IC	1163	1166
5213	pp012	sub-pp012_task-walkSlow	left_ankle	IC	1386	1391
5214	pp012	sub-pp012_task-walkSlow	left_ankle	IC	1599	1601
5215	pp012	sub-pp012_task-walkSlow	left_ankle	IC	1814	1822
5216	pp012	sub-pp012_task-walkSlow	left_ankle	IC	2029	2042
5217	pp012	sub-pp012_task-walkSlow	left_ankle	IC	2260	2262
5218	pp012	sub-pp012_task-walkSlow	left_ankle	FC	178	183
5219	pp012	sub-pp012_task-walkSlow	left_ankle	FC	417	422
5220	pp012	sub-pp012_task-walkSlow	left_ankle	FC	656	659
5221	pp012	sub-pp012_task-walkSlow	left_ankle	FC	878	879
5222	pp012	sub-pp012_task-walkSlow	left_ankle	FC	1093	1095
5223	pp012	sub-pp012_task-walkSlow	left_ankle	FC	1329	1331
5224	pp012	sub-pp012_task-walkSlow	left_ankle	FC	1536	1539
5225	pp012	sub-pp012_task-walkSlow	left_ankle	FC	1761	1764
5226	pp012	sub-pp012_task-walkSlow	left_ankle	FC	1975	1978
5227	pp012	sub-pp012_task-walkSlow	left_ankle	FC	2202	2206
5228	pp012	sub-pp012_task-walkSlow	right_ankle	IC	129	140
5229	pp012	sub-pp012_task-walkSlow	right_ankle	IC	369	
5230	pp012	sub-pp012_task-walkSlow	right_ankle	IC	608	610
5231	pp012	sub-pp012_task-walkSlow	right_ankle	IC	836	843
5232	pp012	sub-pp012_task-walkSlow	right_ankle	IC	1047	1047
5233	pp012	sub-pp012_task-walkSlow	right_ankle	IC	1278	1288
5234	pp012	sub-pp012_task-walkSlow	right_ankle	IC	1496	1503
5235	pp012	sub-pp012_task-walkSlow	right_ankle	IC	1704	
5236	pp012	sub-pp012_task-walkSlow	right_ankle	IC	1929	
5237	pp012	sub-pp012_task-walkSlow	right_ankle	IC	2156	2166
5238	pp012	sub-pp012_task-walkSlow	right_ankle	FC	65	67
5239	pp012	sub-pp012_task-walkSlow	right_ankle	FC	294	300
5240	pp012	sub-pp012_task-walkSlow	right_ankle	FC	548	551
5241	pp012	sub-pp012_task-walkSlow	right_ankle	FC	775	779
5242	pp012	sub-pp012_task-walkSlow	right_ankle	FC	983	985
5243	pp012	sub-pp012_task-walkSlow	right_ankle	FC	1219	1223
5244	pp012	sub-pp012_task-walkSlow	right_ankle	FC	1445	1447
5245	pp012	sub-pp012_task-walkSlow	right_ankle	FC	1642	1641
5246	pp012	sub-pp012_task-walkSlow	right_ankle	FC	1874	1879
5247	pp012	sub-pp012_task-walkSlow	right_ankle	FC	2104	2103
5248	pp012	sub-pp012_task-walkSlow	left_shank	IC	18	14
5249	pp012	sub-pp012_task-walkSlow	left_shank	IC	254	249
5250	pp012	sub-pp012_task-walkSlow	left_shank	IC	482	484
5251	pp012	sub-pp012_task-walkSlow	left_shank	IC	711	710
5252	pp012	sub-pp012_task-walkSlow	left_shank	IC	944	944
5253	pp012	sub-pp012_task-walkSlow	left_shank	IC	1163	1168
5254	pp012	sub-pp012_task-walkSlow	left_shank	IC	1386	1388
5255	pp012	sub-pp012_task-walkSlow	left_shank	IC	1599	1601
5256	pp012	sub-pp012_task-walkSlow	left_shank	IC	1814	1822
5257	pp012	sub-pp012_task-walkSlow	left_shank	IC	2029	2039
5258	pp012	sub-pp012_task-walkSlow	left_shank	IC	2260	2257
5259	pp012	sub-pp012_task-walkSlow	left_shank	FC	178	183
5260	pp012	sub-pp012_task-walkSlow	left_shank	FC	417	422
5261	pp012	sub-pp012_task-walkSlow	left_shank	FC	656	656
5262	pp012	sub-pp012_task-walkSlow	left_shank	FC	878	880
5263	pp012	sub-pp012_task-walkSlow	left_shank	FC	1093	1095
5264	pp012	sub-pp012_task-walkSlow	left_shank	FC	1329	1336
5265	pp012	sub-pp012_task-walkSlow	left_shank	FC	1536	1539
5266	pp012	sub-pp012_task-walkSlow	left_shank	FC	1761	1761
5267	pp012	sub-pp012_task-walkSlow	left_shank	FC	1975	1977
5268	pp012	sub-pp012_task-walkSlow	left_shank	FC	2202	2205
5269	pp012	sub-pp012_task-walkSlow	right_shank	IC	129	141
5270	pp012	sub-pp012_task-walkSlow	right_shank	IC	369	374
5271	pp012	sub-pp012_task-walkSlow	right_shank	IC	608	616
5272	pp012	sub-pp012_task-walkSlow	right_shank	IC	836	844
5273	pp012	sub-pp012_task-walkSlow	right_shank	IC	1047	
5274	pp012	sub-pp012_task-walkSlow	right_shank	IC	1278	1292
5275	pp012	sub-pp012_task-walkSlow	right_shank	IC	1496	1501
5276	pp012	sub-pp012_task-walkSlow	right_shank	IC	1704	1718
5277	pp012	sub-pp012_task-walkSlow	right_shank	IC	1929	1942
5278	pp012	sub-pp012_task-walkSlow	right_shank	IC	2156	2172
5279	pp012	sub-pp012_task-walkSlow	right_shank	FC	65	70
5280	pp012	sub-pp012_task-walkSlow	right_shank	FC	294	301
5281	pp012	sub-pp012_task-walkSlow	right_shank	FC	548	552
5282	pp012	sub-pp012_task-walkSlow	right_shank	FC	775	778
5283	pp012	sub-pp012_task-walkSlow	right_shank	FC	983	985
5284	pp012	sub-pp012_task-walkSlow	right_shank	FC	1219	1223
5285	pp012	sub-pp012_task-walkSlow	right_shank	FC	1445	1446
5286	pp012	sub-pp012_task-walkSlow	right_shank	FC	1642	1641
5287	pp012	sub-pp012_task-walkSlow	right_shank	FC	1874	1878
5288	pp012	sub-pp012_task-walkSlow	right_shank	FC	2104	2105
5289	pp012	sub-pp012_task-walkSlow	right_shank	FC		1939
5290	pp103	sub-pp103_task-walkFast	left_ankle	IC	127	134
5291	pp103	sub-pp103_task-walkFast	left_ankle	IC	337	346
5292	pp103	sub-pp103_task-walkFast	left_ankle	IC	538	540
5293	pp103	sub-pp103_task-walkFast	left_ankle	IC	741	739
5294	pp103	sub-pp103_task-walkFast	left_ankle	FC	61	64
5295	pp103	sub-pp103_task-walkFast	left_ankle	FC	269	271
5296	pp103	sub-pp103_task-walkFast	left_ankle	FC	467	473
5297	pp103	sub-pp103_task-walkFast	left_ankle	FC	671	675
5298	pp103	sub-pp103_task-walkFast	right_ankle	IC	21	25
5299	pp103	sub-pp103_task-walkFast	right_ankle	IC	237	236
5300	pp103	sub-pp103_task-walkFast	right_ankle	IC	441	441
5301	pp103	sub-pp103_task-walkFast	right_ankle	IC	646	647
5302	pp103	sub-pp103_task-walkFast	right_ankle	FC	160	163
5303	pp103	sub-pp103_task-walkFast	right_ankle	FC	366	369
5304	pp103	sub-pp103_task-walkFast	right_ankle	FC	566	569
5305	pp103	sub-pp103_task-walkFast	left_shank	IC	127	128
5306	pp103	sub-pp103_task-walkFast	left_shank	IC	337	340
5307	pp103	sub-pp103_task-walkFast	left_shank	IC	538	541
5308	pp103	sub-pp103_task-walkFast	left_shank	IC	741	
5309	pp103	sub-pp103_task-walkFast	left_shank	FC	61	64
5310	pp103	sub-pp103_task-walkFast	left_shank	FC	269	271
5311	pp103	sub-pp103_task-walkFast	left_shank	FC	467	473
5312	pp103	sub-pp103_task-walkFast	left_shank	FC	671	676
5313	pp103	sub-pp103_task-walkFast	right_shank	IC	21	27
5314	pp103	sub-pp103_task-walkFast	right_shank	IC	237	241
5315	pp103	sub-pp103_task-walkFast	right_shank	IC	441	446
5316	pp103	sub-pp103_task-walkFast	right_shank	IC	646	648
5317	pp103	sub-pp103_task-walkFast	right_shank	FC	160	161
5318	pp103	sub-pp103_task-walkFast	right_shank	FC	366	367
5319	pp103	sub-pp103_task-walkFast	right_shank	FC	566	566
5320	pp103	sub-pp103_task-walkPreferred	left_ankle	IC	26	37
5321	pp103	sub-pp103_task-walkPreferred	left_ankle	IC	234	245
5322	pp103	sub-pp103_task-walkPreferred	left_ankle	IC	458	468
5323	pp103	sub-pp103_task-walkPreferred	left_ankle	IC	681	685
5324	pp103	sub-pp103_task-walkPreferred	left_ankle	IC	909	917
5325	pp103	sub-pp103_task-walkPreferred	left_ankle	FC	165	167
5326	pp103	sub-pp103_task-walkPreferred	left_ankle	FC	397	394
5327	pp103	sub-pp103_task-walkPreferred	left_ankle	FC	612	615
5328	pp103	sub-pp103_task-walkPreferred	left_ankle	FC	837	838
5329	pp103	sub-pp103_task-walkPreferred	right_ankle	IC	132	130
5330	pp103	sub-pp103_task-walkPreferred	right_ankle	IC	348	
5331	pp103	sub-pp103_task-walkPreferred	right_ankle	IC	573	
5332	pp103	sub-pp103_task-walkPreferred	right_ankle	IC	797	
5333	pp103	sub-pp103_task-walkPreferred	right_ankle	FC	60	64
5334	pp103	sub-pp103_task-walkPreferred	right_ankle	FC	276	278
5335	pp103	sub-pp103_task-walkPreferred	right_ankle	FC	497	500
5336	pp103	sub-pp103_task-walkPreferred	right_ankle	FC	721	725
5337	pp103	sub-pp103_task-walkPreferred	right_ankle	FC	947	951
5338	pp103	sub-pp103_task-walkPreferred	left_shank	IC	26	38
5339	pp103	sub-pp103_task-walkPreferred	left_shank	IC	234	242
5340	pp103	sub-pp103_task-walkPreferred	left_shank	IC	458	463
5341	pp103	sub-pp103_task-walkPreferred	left_shank	IC	681	689
5342	pp103	sub-pp103_task-walkPreferred	left_shank	IC	909	913
5343	pp103	sub-pp103_task-walkPreferred	left_shank	FC	165	169
5344	pp103	sub-pp103_task-walkPreferred	left_shank	FC	397	395
5345	pp103	sub-pp103_task-walkPreferred	left_shank	FC	612	614
5346	pp103	sub-pp103_task-walkPreferred	left_shank	FC	837	840
5347	pp103	sub-pp103_task-walkPreferred	right_shank	IC	132	137
5348	pp103	sub-pp103_task-walkPreferred	right_shank	IC	348	357
5349	pp103	sub-pp103_task-walkPreferred	right_shank	IC	573	577
5350	pp103	sub-pp103_task-walkPreferred	right_shank	IC	797	802
5351	pp103	sub-pp103_task-walkPreferred	right_shank	FC	60	62
5352	pp103	sub-pp103_task-walkPreferred	right_shank	FC	276	277
5353	pp103	sub-pp103_task-walkPreferred	right_shank	FC	497	500
5354	pp103	sub-pp103_task-walkPreferred	right_shank	FC	721	724
5355	pp103	sub-pp103_task-walkPreferred	right_shank	FC	947	950
5356	pp103	sub-pp103_task-walkSlow	left_ankle	IC	132	139
5357	pp103	sub-pp103_task-walkSlow	left_ankle	IC	351	361
5358	pp103	sub-pp103_task-walkSlow	left_ankle	IC	568	569
5359	pp103	sub-pp103_task-walkSlow	left_ankle	IC	801	
5360	pp103	sub-pp103_task-walkSlow	left_ankle	IC	1028	1028
5361	pp103	sub-pp103_task-walkSlow	left_ankle	IC	1248	1248
5362	pp103	sub-pp103_task-walkSlow	left_ankle	IC	1471	1471
5363	pp103	sub-pp103_task-walkSlow	left_ankle	IC	1705	1708
5364	pp103	sub-pp103_task-walkSlow	left_ankle	FC	71	75
5365	pp103	sub-pp103_task-walkSlow	left_ankle	FC	281	284
5366	pp103	sub-pp103_task-walkSlow	left_ankle	FC	505	506
5367	pp103	sub-pp103_task-walkSlow	left_ankle	FC	733	735
5368	pp103	sub-pp103_task-walkSlow	left_ankle	FC	965	966
5369	pp103	sub-pp103_task-walkSlow	left_ankle	FC	1176	1180
5370	pp103	sub-pp103_task-walkSlow	left_ankle	FC	1408	1407
5371	pp103	sub-pp103_task-walkSlow	left_ankle	FC	1634	1637
5372	pp103	sub-pp103_task-walkSlow	right_ankle	IC	31	28
5373	pp103	sub-pp103_task-walkSlow	right_ankle	IC	240	237
5374	pp103	sub-pp103_task-walkSlow	right_ankle	IC	460	458
5375	pp103	sub-pp103_task-walkSlow	right_ankle	IC	689	687
5376	pp103	sub-pp103_task-walkSlow	right_ankle	IC	916	927
5377	pp103	sub-pp103_task-walkSlow	right_ankle	IC	1135	1143
5378	pp103	sub-pp103_task-walkSlow	right_ankle	IC	1359	
5379	pp103	sub-pp103_task-walkSlow	right_ankle	IC	1585	1594
5380	pp103	sub-pp103_task-walkSlow	right_ankle	FC	172	174
5381	pp103	sub-pp103_task-walkSlow	right_ankle	FC	393	396
5382	pp103	sub-pp103_task-walkSlow	right_ankle	FC	617	618
5383	pp103	sub-pp103_task-walkSlow	right_ankle	FC	849	852
5384	pp103	sub-pp103_task-walkSlow	right_ankle	FC	1069	1073
5385	pp103	sub-pp103_task-walkSlow	right_ankle	FC	1289	1293
5386	pp103	sub-pp103_task-walkSlow	right_ankle	FC	1515	1519
5387	pp103	sub-pp103_task-walkSlow	left_shank	IC	132	144
5388	pp103	sub-pp103_task-walkSlow	left_shank	IC	351	362
5389	pp103	sub-pp103_task-walkSlow	left_shank	IC	568	575
5390	pp103	sub-pp103_task-walkSlow	left_shank	IC	801	806
5391	pp103	sub-pp103_task-walkSlow	left_shank	IC	1028	1035
5392	pp103	sub-pp103_task-walkSlow	left_shank	IC	1248	1252
5393	pp103	sub-pp103_task-walkSlow	left_shank	IC	1471	1477
5394	pp103	sub-pp103_task-walkSlow	left_shank	IC	1705	1710
5395	pp103	sub-pp103_task-walkSlow	left_shank	FC	71	78
5396	pp103	sub-pp103_task-walkSlow	left_shank	FC	281	285
5397	pp103	sub-pp103_task-walkSlow	left_shank	FC	505	508
5398	pp103	sub-pp103_task-walkSlow	left_shank	FC	733	736
5399	pp103	sub-pp103_task-walkSlow	left_shank	FC	965	967
5400	pp103	sub-pp103_task-walkSlow	left_shank	FC	1176	1182
5401	pp103	sub-pp103_task-walkSlow	left_shank	FC	1408	1409
5402	pp103	sub-pp103_task-walkSlow	left_shank	FC	1634	1640
5403	pp103	sub-pp103_task-walkSlow	right_shank	IC	31	34
5404	pp103	sub-pp103_task-walkSlow	right_shank	IC	240	243
5405	pp103	sub-pp103_task-walkSlow	right_shank	IC	460	467
5406	pp103	sub-pp103_task-walkSlow	right_shank	IC	689	693
5407	pp103	sub-pp103_task-walkSlow	right_shank	IC	916	921
5408	pp103	sub-pp103_task-walkSlow	right_shank	IC	1135	1145
5409	pp103	sub-pp103_task-walkSlow	right_shank	IC	1359	1364
5410	pp103	sub-pp103_task-walkSlow	right_shank	IC	1585	1594
5411	pp103	sub-pp103_task-walkSlow	right_shank	FC	172	174
5412	pp103	sub-pp103_task-walkSlow	right_shank	FC	393	395
5413	pp103	sub-pp103_task-walkSlow	right_shank	FC	617	619
5414	pp103	sub-pp103_task-walkSlow	right_shank	FC	849	851
5415	pp103	sub-pp103_task-walkSlow	right_shank	FC	1069	1072
5416	pp103	sub-pp103_task-walkSlow	right_shank	FC	1289	1291
5417	pp103	sub-pp103_task-walkSlow	right_shank	FC	1515	1517
5418	pp136	sub-pp136_task-walkFast	left_ankle	IC	120	119
5419	pp136	sub-pp136_task-walkFast	left_ankle	IC	288	290
5420	pp136	sub-pp136_task-walkFast	left_ankle	IC	451	452
5421	pp136	sub-pp136_task-walkFast	left_ankle	IC	611	614
5422	pp136	sub-pp136_task-walkFast	left_ankle	IC	783	781
5423	pp136	sub-pp136_task-walkFast	left_ankle	FC	53	50
5424	pp136	sub-pp136_task-walkFast	left_ankle	FC	223	220
5425	pp136	sub-pp136_task-walkFast	left_ankle	FC	388	385
5426	pp136	sub-pp136_task-walkFast	left_ankle	FC	554	551
5427	pp136	sub-pp136_task-walkFast	left_ankle	FC	719	716
5428	pp136	sub-pp136_task-walkFast	right_ankle	IC	30	28
5429	pp136	sub-pp136_task-walkFast	right_ankle	IC	203	204
5430	pp136	sub-pp136_task-walkFast	right_ankle	IC	362	
5431	pp136	sub-pp136_task-walkFast	right_ankle	IC	531	532
5432	pp136	sub-pp136_task-walkFast	right_ankle	IC	693	694
5433	pp136	sub-pp136_task-walkFast	right_ankle	IC	871	864
5434	pp136	sub-pp136_task-walkFast	right_ankle	FC	141	140
5435	pp136	sub-pp136_task-walkFast	right_ankle	FC	310	311
5436	pp136	sub-pp136_task-walkFast	right_ankle	FC	471	469
5437	pp136	sub-pp136_task-walkFast	right_ankle	FC	637	638
5438	pp136	sub-pp136_task-walkFast	right_ankle	FC	808	809
5439	pp136	sub-pp136_task-walkFast	left_shank	IC	120	120
5440	pp136	sub-pp136_task-walkFast	left_shank	IC	288	289
5441	pp136	sub-pp136_task-walkFast	left_shank	IC	451	453
5442	pp136	sub-pp136_task-walkFast	left_shank	IC	611	613
5443	pp136	sub-pp136_task-walkFast	left_shank	IC	783	783
5444	pp136	sub-pp136_task-walkFast	left_shank	FC	53	49
5445	pp136	sub-pp136_task-walkFast	left_shank	FC	223	222
5446	pp136	sub-pp136_task-walkFast	left_shank	FC	388	387
5447	pp136	sub-pp136_task-walkFast	left_shank	FC	554	551
5448	pp136	sub-pp136_task-walkFast	left_shank	FC	719	713
5449	pp136	sub-pp136_task-walkFast	right_shank	IC	30	28
5450	pp136	sub-pp136_task-walkFast	right_shank	IC	203	200
5451	pp136	sub-pp136_task-walkFast	right_shank	IC	362	365
5452	pp136	sub-pp136_task-walkFast	right_shank	IC	531	527
5453	pp136	sub-pp136_task-walkFast	right_shank	IC	693	692
5454	pp136	sub-pp136_task-walkFast	right_shank	IC	871	870
5455	pp136	sub-pp136_task-walkFast	right_shank	FC	141	138
5456	pp136	sub-pp136_task-walkFast	right_shank	FC	310	307
5457	pp136	sub-pp136_task-walkFast	right_shank	FC	471	466
5458	pp136	sub-pp136_task-walkFast	right_shank	FC	637	633
5459	pp136	sub-pp136_task-walkFast	right_shank	FC	808	803
5460	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	24	23
5461	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	237	239
5462	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	439	439
5463	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	624	625
5464	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	821	823
5465	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	1021	1018
5466	pp136	sub-pp136_task-walkPreferred	left_ankle	IC	1251	1250
5467	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	168	165
5468	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	369	364
5469	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	556	555
5470	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	751	748
5471	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	945	943
5472	pp136	sub-pp136_task-walkPreferred	left_ankle	FC	1162	1159
5473	pp136	sub-pp136_task-walkPreferred	right_ankle	IC	136	134
5474	pp136	sub-pp136_task-walkPreferred	right_ankle	IC	336	335
5475	pp136	sub-pp136_task-walkPreferred	right_ankle	IC	528	526
5476	pp136	sub-pp136_task-walkPreferred	right_ankle	IC	720	722
